"Downloaded on",03/05/2025,"13:47:57 EST"
"Search URL",https://www.congress.gov/advanced-search?raw=%5B%7B%22op%22%3A%22AND%22%2C%22conditions%22%3A%5B%7B%22op%22%3A%22AND%22%2C%22inputs%22%3A%7B%22source%22%3A%22legislation%22%2C%22field%22%3A%22congress%22%2C%22operator%22%3A%22multi%22%2C%22value%22%3A%5B%22118%22%2C%22117%22%2C%22116%22%5D%7D%7D%5D%7D%2C%7B%22op%22%3A%22AND%22%2C%22conditions%22%3A%5B%7B%22op%22%3A%22AND%22%2C%22inputs%22%3A%7B%22source%22%3A%22legislation%22%2C%22field%22%3A%22chamber%22%2C%22operator%22%3A%22is%22%2C%22value%22%3A%22Senate%22%7D%7D%5D%7D%2C%7B%22op%22%3A%22AND%22%2C%22conditions%22%3A%5B%7B%22op%22%3A%22AND%22%2C%22inputs%22%3A%7B%22source%22%3A%22legislation%22%2C%22field%22%3A%22sponsor-party%22%2C%22operator%22%3A%22is%22%2C%22value%22%3A%22Democratic%22%7D%7D%5D%7D%2C%7B%22op%22%3A%22AND%22%2C%22conditions%22%3A%5B%7B%22op%22%3A%22AND%22%2C%22inputs%22%3A%7B%22source%22%3A%22legislation%22%2C%22field%22%3A%22committee%22%2C%22operator%22%3A%22notContains%22%2C%22value%22%3A%22Health%2C+Education%2C+Labor+and+Pensions%22%7D%7D%5D%7D%2C%7B%22op%22%3A%22AND%22%2C%22conditions%22%3A%5B%7B%22op%22%3A%22AND%22%2C%22inputs%22%3A%7B%22source%22%3A%22legislation%22%2C%22field%22%3A%22committee%22%2C%22operator%22%3A%22notContains%22%2C%22value%22%3A%22Finance%22%7D%7D%5D%7D%5D&q=%7B%22type%22%3A%22bills%22%2C%22congress%22%3A%5B%22117%22%5D%7D

,"Resize row height to view Amendment Text (Latest) as Excel may have collapsed cells with large texts."

"Legislation Number",URL,Congress,Title,Sponsor,"Party of Sponsor","Date of Introduction",Committees,"Latest Action","Latest Action Date",Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,"Number of Cosponsors",Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,"Number of Related Bills","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill Relationships Identified by","Related Bill Relationships Identified by","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Latest Summary","Amends Bill","Date Offered","Date Submitted","Date Proposed","Amendment Text (Latest)","Amends Amendment"
"S. 5326",https://www.congress.gov/bill/117th-congress/senate-bill/5326,"117th Congress (2021-2022)","Expanding the VOTE Act","Klobuchar, Amy [Sen.-D-MN] (Introduced 12/20/2022)",Democratic,12/20/2022,"Senate - Rules and Administration","Read twice and referred to the Committee on Rules and Administration.",12/20/2022,"Murphy, Christopher [Sen.-D-CT]","Padilla, Alex [Sen.-D-CA]","Merkley, Jeff [Sen.-D-OR]","Bennet, Michael F. [Sen.-D-CO]","Whitehouse, Sheldon [Sen.-D-RI]","Wyden, Ron [Sen.-D-OR]","Smith, Tina [Sen.-D-MN]","Lujan, Ben Ray [Sen.-D-NM]","Sanders, Bernard [Sen.-I-VT]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,"Government Operations and Politics","State and local government operations","Government studies and investigations","Foreign language and bilingual programs","Elections, voting, political campaign regulation","Congressional oversight","Alaska Natives and Hawaiians","Voting rights",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,H.R.8770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS,,"12/21/2022 Placed on the Union Calendar, Calendar No. 474.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><b>Expanding the Voluntary Opportunities for Translations in Elections Act or the Expanding the VOTE Act</b></p> <p>This bill expands access to voting materials for individuals with limited proficiency in the English language, including by establishing incentive grants for states and political subdivisions to provide translated voting materials. Additionally, the bill directs the Government Accountability Office to study the impact of (1) reducing the threshold requirement under Section 203 of the Voting Rights Act of 1965, and (2) expanding the definition of <i>language minorities</i> to include native speakers of additional languages.</p>",,,,,,
"S. 5324",https://www.congress.gov/bill/117th-congress/senate-bill/5324,"117th Congress (2021-2022)","Aviation WORKS Act","Kelly, Mark [Sen.-D-AZ] (Introduced 12/20/2022)",Democratic,12/20/2022,"Senate - Commerce, Science, and Transportation","Read twice and referred to the Committee on Commerce, Science, and Transportation.",12/20/2022,"Fischer, Deb [Sen.-R-NE]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Transportation and Public Works",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,H.R.9662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS,,"12/22/2022 Referred to the Subcommittee on Aviation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><b>Aviation Workforce, Opportunity, Recruiting, Knowledge, and Supply Act or the</b> <b>Aviation WORKS Act </b></p> <p>This bill extends through FY2028 and expands aviation workforce development programs of the Department of Transportation (DOT).</p> <p>Specifically, the bill directs DOT to establish an aviation manufacturing development grant program to develop the aviation manufacturing and supplier workforce. It also requires DOT to develop and support the education of workers who design or produce any aircraft, aircraft engine, propeller, or appliance, or a component, part, or system thereof, that (1) is produced under a production approval issued by the Federal Aviation Administration (FAA), (2) has been issued a design approval by the FAA, or (3) has an active application for a design approval.</p> <p>Additionally, DOT must establish a program to provide grants for eligible projects to plan, establish, and expand workforce development partnership programs in the aviation and aerospace industry sector.</p>",,,,,,
"S. 5321",https://www.congress.gov/bill/117th-congress/senate-bill/5321,"117th Congress (2021-2022)","DIGITAL Reservations Act","Warren, Elizabeth [Sen.-D-MA] (Introduced 12/20/2022)",Democratic,12/20/2022,"Senate - Commerce, Science, and Transportation","Read twice and referred to the Committee on Commerce, Science, and Transportation.",12/20/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"Native Americans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><b>Deploying the Internet by Guaranteeing Indian Tribes Autonomy over Licensing on Reservations Act or the DIGITAL Reservations Act</b></p> <p>This bill grants Indian tribes and Native Hawaiian organizations exclusive rights to all available or unlicensed electromagnetic spectrum over their tribal lands and prohibits the Federal Communications Commission (FCC) from taking specified actions related to spectrum licenses over tribal lands. It also requires the FCC to establish a fund to support tribal access to broadband and telecommunications services.</p>",,,,,,
"S. 5319",https://www.congress.gov/bill/117th-congress/senate-bill/5319,"117th Congress (2021-2022)","A bill to establish procedures for the removal of the Architect of the Capitol.","Klobuchar, Amy [Sen.-D-MN] (Introduced 12/20/2022)",Democratic,12/20/2022,"Senate - Rules and Administration","Read twice and referred to the Committee on Rules and Administration.",12/20/2022,"Blunt, Roy [Sen.-R-MO]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p>This bill provides for the removal of the Architect of the Capitol through impeachment or through a joint resolution of Congress. The grounds for removal through a joint resolution are limited to permanent disability, inefficiency, neglect of duty, malfeasance, or a felony or conduct involving moral turpitude.</p>",,,,,,
"S. 5313",https://www.congress.gov/bill/117th-congress/senate-bill/5313,"117th Congress (2021-2022)","Excess Urban Heat Mitigation Act of 2022","Brown, Sherrod [Sen.-D-OH] (Introduced 12/20/2022)",Democratic,12/20/2022,"Senate - Banking, Housing, and Urban Affairs","Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",12/20/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"Housing and Community Development","Department of Housing and Urban Development","Lighting, heating, cooling","Housing and community development funding","Regional and metropolitan planning","Urban and suburban affairs and development","Forests, forestry, trees","Community life and organization","Congressional oversight","Advisory bodies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><b>Excess Urban Heat Mitigation Act of 2022</b></p> <p>This bill requires the Department of Housing and Urban Development to establish a grant program for state, tribal, and local governments; metropolitan planning organizations; and certain nonprofits (or consortia of nonprofits) to carry out activities to mitigate heat in urban areas.</p>",,,,,,
"S. 5312",https://www.congress.gov/bill/117th-congress/senate-bill/5312,"117th Congress (2021-2022)","Air Traffic Noise and Pollution Expert Consensus Act of 2022","Warren, Elizabeth [Sen.-D-MA] (Introduced 12/20/2022)",Democratic,12/20/2022,"Senate - Commerce, Science, and Transportation","Read twice and referred to the Committee on Commerce, Science, and Transportation.",12/20/2022,"Markey, Edward J. [Sen.-D-MA]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Transportation and Public Works",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,H.R.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS,,"02/04/2021 Referred to the Subcommittee on Aviation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><strong>Air Traffic Noise and Pollution Expert Consensus Act of 20</strong><b>22</b></p> <p>This bill requires the Federal Aviation Administration to enter into an arrangement with the National Academies of Sciences, Engineering, and Medicine to examine and report on the various health impacts of air traffic noise and pollution.</p>",,,,,,
"S. 5309",https://www.congress.gov/bill/117th-congress/senate-bill/5309,"117th Congress (2021-2022)","PEACE Act of 2022","Padilla, Alex [Sen.-D-CA] (Introduced 12/20/2022)",Democratic,12/20/2022,"Senate - Judiciary","Read twice and referred to the Committee on the Judiciary. (Sponsor introductory remarks on measure: CR S9626-9627)",12/20/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"Crime and Law Enforcement",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,H.R.9628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS,,"12/20/2022 Referred to the House Committee on the Judiciary.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><b>Police Exercising Absolute Care with Everyone Act of 2022 or the PEACE Act of 2022</b></p> <p>This bill provides statutory standards for the use of lethal and less lethal force by federal law enforcement officers.</p>",,,,,,
"S. 5306",https://www.congress.gov/bill/117th-congress/senate-bill/5306,"117th Congress (2021-2022)","Promoting a Resolution to the Tibet-China Conflict Act","Merkley, Jeff [Sen.-D-OR] (Introduced 12/20/2022)",Democratic,12/20/2022,"Senate - Foreign Relations","Read twice and referred to the Committee on Foreign Relations.",12/20/2022,"Leahy, Patrick J. [Sen.-D-VT]","Young, Todd [Sen.-R-IN]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"International Affairs",Asia,China,"Diplomacy, foreign officials, Americans abroad","Human rights","International law and treaties","Sovereignty, recognition, national governance and status",Tibet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,H.R.8365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS,,"07/13/2022 Referred to the Subcommittee on Asia, the Pacific, Central Asia and Nonproliferation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><b>Promoting a Resolution to the Tibet-China Conflict Act</b></p> <p>This bill addresses issues relating to Tibet, including by establishing a statutory definition of Tibet that includes areas in Chinese provinces outside the Tibet Autonomous Region (TAR). </p> <p>For the purposes of U.S. policies and activities relating to Tibet, this bill defines Tibet to include the TAR and the Tibetan areas of the Qinghai, Sichuan, Gansu, and Yunnan provinces. (Generally, when China's government refers to Tibet, it means only the TAR, while Tibetan exile groups consider historical Tibet to include the TAR as well as areas in the provinces included in this bill's definition. China's government formally established the TAR in 1965.)</p> <p>Furthermore, the objectives of the Office of the U.S. Special Coordinator for Tibetan Issues shall include working to ensure that U.S. government statements and documents counter disinformation about Tibet by China's government and the Chinese Communist Party, including disinformation about Tibet's history and institutions. The bill also authorizes the office to take other actions to counter such disinformation. </p> <p>This bill also states that it is U.S. policy that the conflict between Tibet and China is unresolved and that Tibet's legal status remains to be determined in accordance with international law. </p>",,,,,,
"S. 5305",https://www.congress.gov/bill/117th-congress/senate-bill/5305,"117th Congress (2021-2022)","Stop Arctic Ocean Drilling Act of 2022","Merkley, Jeff [Sen.-D-OR] (Introduced 12/20/2022)",Democratic,12/20/2022,"Senate - Energy and Natural Resources","Read twice and referred to the Committee on Energy and Natural Resources.",12/20/2022,"Menendez, Robert [Sen.-D-NJ]","Markey, Edward J. [Sen.-D-MA]","Sanders, Bernard [Sen.-I-VT]","Blumenthal, Richard [Sen.-D-CT]","Wyden, Ron [Sen.-D-OR]","Warren, Elizabeth [Sen.-D-MA]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,H.R.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS,,"02/19/2021 Referred to the Subcommittee on Energy and Mineral Resources.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><b>Stop Arctic Ocean Drilling Act of 2022</b></p> <p>This bill limits oil and gas leasing in Arctic areas of the Outer Continental Shelf (OCS). </p> <p>Specifically, the bill prohibits the Department of the Interior from issuing or extending a lease or any other authorization for the exploration, development, or production of oil, natural gas, or any other mineral in Arctic areas of the OCS.</p> <p>In addition, the bill declares that it is the policy of the United States that the Arctic Ocean should be managed for the best interests of the people of the United States, including by keeping fossil fuels in the ground to avoid the dangerous impacts of climate change.</p>",,,,,,
"S. 5304",https://www.congress.gov/bill/117th-congress/senate-bill/5304,"117th Congress (2021-2022)","POST Act","Manchin, Joe, III [Sen.-D-WV] (Introduced 12/20/2022)",Democratic,12/20/2022,"Senate - Homeland Security and Governmental Affairs","Read twice and referred to the Committee on Homeland Security and Governmental Affairs.",12/20/2022,"Warren, Elizabeth [Sen.-D-MA]","Warner, Mark R. [Sen.-D-VA]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"Government Operations and Politics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><b>Protect Our Services Today Act of 2022 or the POST Act</b></p> <p>This bill prohibits the U.S. Postal Service (USPS) from closing any USPS facility during the COVID-19 public health emergency period.</p>",,,,,,
"S. 5298",https://www.congress.gov/bill/117th-congress/senate-bill/5298,"117th Congress (2021-2022)","A bill to provide the Under Secretary for Science and Technology of the Department of Homeland Security with the authority to temporarily extend the duration of protections provided under the SAFETY Act, and for other purposes.","Peters, Gary C. [Sen.-D-MI] (Introduced 12/19/2022)",Democratic,12/19/2022,"Senate - Homeland Security and Governmental Affairs","Read twice and referred to the Committee on Homeland Security and Governmental Affairs.",12/19/2022,"Capito, Shelley Moore [Sen.-R-WV]","Portman, Rob [Sen.-R-OH]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"Science, Technology, Communications",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p>This bill authorizes the Science and Technology Directorate to extend, during FY2023 and under certain circumstances, liability protections that apply if qualified anti-terrorism technologies are deployed in defense against, in response to, or for recovery from an act of terrorism.</p>",,,,,,
"S. 5294",https://www.congress.gov/bill/117th-congress/senate-bill/5294,"117th Congress (2021-2022)","Legacy Mine Cleanup Act of 2022","Kelly, Mark [Sen.-D-AZ] (Introduced 12/19/2022)",Democratic,12/19/2022,"Senate - Environment and Public Works","Read twice and referred to the Committee on Environment and Public Works.",12/19/2022,"Lummis, Cynthia M. [Sen.-R-WY]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Environmental Protection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><b>Legacy Mine Cleanup Act of 2022</b></p> <p>This bill establishes the Office of Mountains, Deserts, and Plains within the Environmental Protection Agency. The office must address abandoned hardrock mines, including by (1) establishing and annually updating a list of abandoned hardrock mine sites that are prioritized for response actions, and (2) updating every five years an interagency plan to carry out response actions at Navajo Nation abandoned uranium mine sites.</p>",,,,,,
"S. 5292",https://www.congress.gov/bill/117th-congress/senate-bill/5292,"117th Congress (2021-2022)","Access to Donor Milk Act of 2022","Duckworth, Tammy [Sen.-D-IL] (Introduced 12/15/2022)",Democratic,12/15/2022,"Senate - Agriculture, Nutrition, and Forestry","Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",12/15/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"Agriculture and Food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><b>Access to Donor Milk Act of 2022</b></p> <p>This bill establishes programs and requirements to support the provision of donor milk for infants by nonprofit milk banks, including by (1) allowing Special Supplemental Nutrition Program for Women, Infants, and Children (WIC) funding to be used towards nonprofit milk banks, (2) establishing grants to expand the emergency capacity of nonprofit milk banks, and (3) establishing a donor milk awareness program. </p>   <ul> <blockquote>    </blockquote> </ul>",,,,,,
"S. 5289",https://www.congress.gov/bill/117th-congress/senate-bill/5289,"117th Congress (2021-2022)","Ethical Use of Facial Recognition Act","Merkley, Jeff [Sen.-D-OR] (Introduced 12/15/2022)",Democratic,12/15/2022,"Senate - Homeland Security and Governmental Affairs","Read twice and referred to the Committee on Homeland Security and Governmental Affairs.",12/15/2022,"Booker, Cory A. [Sen.-D-NJ]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Civil Rights and Liberties, Minority Issues",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><b>Ethical Use of Facial Recognition Act</b></p> <p>This bill prohibits federal agencies from using facial recognition software until the enactment of legislation that implements certain guidance on its use, as recommended by a specialized commission created under this bill.</p>",,,,,,
